,Date,Open,Close,Adj_Close,High,Low,Symbol
531,2014-10-07,3.35,3.28,3.28,3.38,3.28,AMD
532,2014-10-06,3.42,3.36,3.36,3.44,3.30,AMD
533,2014-10-03,3.43,3.40,3.40,3.46,3.37,AMD
534,2014-10-02,3.37,3.39,3.39,3.44,3.28,AMD
535,2014-10-01,3.39,3.35,3.35,3.42,3.30,AMD
536,2014-09-30,3.56,3.41,3.41,3.58,3.40,AMD
537,2014-09-29,3.56,3.55,3.55,3.66,3.54,AMD
538,2014-09-26,3.63,3.60,3.60,3.67,3.60,AMD
539,2014-09-25,3.70,3.63,3.63,3.72,3.60,AMD
540,2014-09-24,3.71,3.70,3.70,3.75,3.69,AMD
541,2014-09-23,3.76,3.69,3.69,3.79,3.69,AMD
542,2014-09-22,3.81,3.76,3.76,3.83,3.75,AMD
543,2014-09-19,3.93,3.81,3.81,3.94,3.81,AMD
544,2014-09-18,3.88,3.88,3.88,3.94,3.70,AMD
545,2014-09-17,3.82,3.82,3.82,3.88,3.80,AMD
546,2014-09-16,3.89,3.81,3.81,3.90,3.80,AMD
547,2014-09-15,3.98,3.91,3.91,4.02,3.90,AMD
548,2014-09-12,4.06,3.96,3.96,4.11,3.96,AMD
549,2014-09-11,4.03,4.08,4.08,4.08,4.02,AMD
550,2014-09-10,4.08,4.08,4.08,4.11,4.01,AMD
551,2014-09-09,4.15,4.08,4.08,4.16,4.08,AMD
552,2014-09-08,4.13,4.13,4.13,4.18,4.10,AMD
553,2014-09-05,4.17,4.15,4.15,4.19,4.15,AMD
554,2014-09-04,4.18,4.15,4.15,4.25,4.15,AMD
555,2014-09-03,4.17,4.19,4.19,4.23,4.17,AMD
556,2014-09-02,4.16,4.16,4.16,4.25,4.15,AMD
557,2014-08-29,4.15,4.17,4.17,4.19,4.14,AMD
558,2014-08-28,4.14,4.14,4.14,4.19,4.07,AMD
559,2014-08-27,4.20,4.16,4.16,4.21,4.15,AMD
560,2014-08-26,4.17,4.19,4.19,4.22,4.13,AMD
561,2014-08-25,4.27,4.18,4.18,4.27,4.18,AMD
562,2014-08-22,4.22,4.25,4.25,4.28,4.21,AMD
563,2014-08-21,4.29,4.24,4.24,4.29,4.21,AMD
564,2014-08-20,4.25,4.28,4.28,4.32,4.22,AMD
565,2014-08-19,4.20,4.27,4.27,4.30,4.20,AMD
566,2014-08-18,4.14,4.21,4.21,4.22,4.14,AMD
567,2014-08-15,4.12,4.13,4.13,4.14,4.07,AMD
568,2014-08-14,4.10,4.08,4.08,4.17,4.08,AMD
569,2014-08-13,4.08,4.11,4.11,4.15,4.03,AMD
570,2014-08-12,4.12,4.08,4.08,4.14,4.08,AMD
571,2014-08-11,4.03,4.14,4.14,4.19,3.99,AMD
572,2014-08-08,4.10,4.12,4.12,4.15,4.05,AMD
573,2014-08-07,4.14,4.10,4.10,4.20,4.07,AMD
574,2014-08-06,4.06,4.12,4.12,4.14,4.03,AMD
575,2014-08-05,3.99,4.08,4.08,4.11,3.97,AMD
576,2014-08-04,3.97,4.00,4.00,4.02,3.93,AMD
577,2014-08-01,3.91,3.97,3.97,4.01,3.87,AMD
578,2014-07-31,3.80,3.91,3.91,3.99,3.78,AMD
579,2014-07-30,3.82,3.82,3.82,3.88,3.77,AMD
580,2014-07-29,3.74,3.79,3.79,3.84,3.73,AMD
581,2014-07-28,3.77,3.73,3.73,3.78,3.68,AMD
582,2014-07-25,3.73,3.76,3.76,3.79,3.69,AMD
583,2014-07-24,3.75,3.73,3.73,3.80,3.71,AMD
584,2014-07-23,3.82,3.76,3.76,3.83,3.75,AMD
585,2014-07-22,3.82,3.80,3.80,3.86,3.78,AMD
586,2014-07-21,3.86,3.78,3.78,3.87,3.75,AMD
587,2014-07-18,3.73,3.83,3.83,3.84,3.67,AMD
588,2014-07-17,4.66,4.57,4.57,4.68,4.50,AMD
589,2014-07-16,4.60,4.66,4.66,4.77,4.57,AMD
590,2014-07-15,4.63,4.53,4.53,4.80,4.41,AMD
591,2014-07-14,4.44,4.64,4.64,4.65,4.39,AMD
592,2014-07-11,4.30,4.37,4.37,4.40,4.29,AMD
593,2014-07-10,4.18,4.29,4.29,4.36,4.14,AMD
594,2014-07-09,4.21,4.23,4.23,4.29,4.20,AMD
595,2014-07-08,4.25,4.22,4.22,4.30,4.10,AMD
596,2014-07-07,4.23,4.26,4.26,4.31,4.21,AMD
597,2014-07-03,4.36,4.24,4.24,4.40,4.14,AMD
598,2014-07-02,4.23,4.34,4.34,4.35,4.22,AMD
599,2014-07-01,4.21,4.22,4.22,4.26,4.17,AMD
600,2014-06-30,4.12,4.19,4.19,4.25,4.08,AMD
601,2014-06-27,4.06,4.11,4.11,4.11,4.04,AMD
602,2014-06-26,3.95,4.03,4.03,4.09,3.94,AMD
603,2014-06-25,3.95,3.96,3.96,4.00,3.94,AMD
604,2014-06-24,4.01,3.94,3.94,4.07,3.93,AMD
605,2014-06-23,4.06,4.01,4.01,4.08,3.90,AMD
606,2014-06-20,4.34,4.10,4.10,4.37,4.07,AMD
607,2014-06-19,4.42,4.36,4.36,4.45,4.33,AMD
608,2014-06-18,4.50,4.40,4.40,4.50,4.35,AMD
609,2014-06-17,4.41,4.47,4.47,4.50,4.41,AMD
610,2014-06-16,4.26,4.44,4.44,4.44,4.26,AMD
611,2014-06-13,4.36,4.28,4.28,4.39,4.24,AMD
612,2014-06-12,4.33,4.29,4.29,4.44,4.28,AMD
613,2014-06-11,4.18,4.29,4.29,4.30,4.17,AMD
614,2014-06-10,4.10,4.20,4.20,4.23,4.10,AMD
615,2014-06-09,4.05,4.07,4.07,4.10,4.04,AMD
616,2014-06-06,4.09,4.06,4.06,4.11,4.06,AMD
617,2014-06-05,4.04,4.08,4.08,4.09,4.02,AMD
618,2014-06-04,3.93,4.04,4.04,4.05,3.93,AMD
619,2014-06-03,3.96,3.94,3.94,3.98,3.92,AMD
620,2014-06-02,4.03,3.97,3.97,4.03,3.94,AMD
621,2014-05-30,4.02,4.00,4.00,4.03,3.98,AMD
622,2014-05-29,4.02,4.03,4.03,4.06,4.01,AMD
623,2014-05-28,4.04,4.00,4.00,4.06,3.99,AMD
624,2014-05-27,4.05,4.04,4.04,4.06,4.03,AMD
625,2014-05-23,4.03,4.02,4.02,4.06,3.97,AMD
626,2014-05-22,4.09,4.01,4.01,4.09,4.01,AMD
627,2014-05-21,4.06,4.10,4.10,4.10,4.05,AMD
628,2014-05-20,4.09,4.05,4.05,4.11,4.00,AMD
629,2014-05-19,4.00,4.09,4.09,4.10,3.96,AMD
630,2014-05-16,3.95,4.02,4.02,4.05,3.91,AMD
631,2014-05-15,3.96,3.96,3.96,3.98,3.89,AMD
632,2014-05-14,4.03,3.98,3.98,4.06,3.98,AMD
633,2014-05-13,3.99,4.03,4.03,4.09,3.98,AMD
634,2014-05-12,3.87,3.97,3.97,4.00,3.86,AMD
635,2014-05-09,3.91,3.87,3.87,3.93,3.85,AMD
636,2014-05-08,3.95,3.93,3.93,4.03,3.91,AMD
637,2014-05-07,4.04,3.97,3.97,4.04,3.89,AMD
638,2014-05-06,4.06,4.01,4.01,4.13,3.98,AMD
639,2014-05-05,4.10,4.09,4.09,4.14,4.06,AMD
640,2014-05-02,4.17,4.12,4.12,4.20,4.10,AMD
641,2014-05-01,4.13,4.20,4.20,4.24,4.10,AMD
642,2014-04-30,4.00,4.09,4.09,4.10,3.99,AMD
643,2014-04-29,4.02,4.03,4.03,4.03,3.96,AMD
644,2014-04-28,4.09,3.96,3.96,4.12,3.87,AMD
645,2014-04-25,4.22,4.05,4.05,4.26,4.04,AMD
646,2014-04-24,4.27,4.28,4.28,4.35,4.20,AMD
647,2014-04-23,4.28,4.25,4.25,4.30,4.16,AMD
648,2014-04-22,4.13,4.30,4.30,4.31,4.11,AMD
649,2014-04-21,4.01,4.12,4.12,4.20,3.96,AMD
650,2014-04-17,3.78,3.69,3.69,3.80,3.69,AMD
651,2014-04-16,3.81,3.76,3.76,3.83,3.73,AMD
